""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"regulation"	"trait"
"hsa-miR-6889-5p"	1.13501297301857	-2.29228121741298	1.12088751907636	-2.04505909683237	0.0408490322077002	0.12781793948861	"none"	"T22D"
"hsa-miR-1184"	0.536001818947436	2.24808416429467	1.10008886946447	2.0435477775437	0.0409982428370811	0.128088068495605	"none"	"T22D"
"hsa-miR-5586-3p"	0.674684508522475	2.5546485856172	1.25060852633091	2.04272442721316	0.0410797253112063	0.128146095649199	"none"	"T22D"
"hsa-miR-4502"	0.4528319347248	-2.89367278632886	1.41716945457482	-2.04186787754117	0.0411646389110855	0.128214632204711	"none"	"T22D"
"hsa-let-7e-3p"	3.61888843661192	-0.902452798994381	0.442441498282697	-2.03971101828645	0.0413791168467907	0.12868589468231	"none"	"T22D"
"hsa-miR-521"	7.53197374194589	-0.686397058206219	0.337630088157592	-2.0329854544416	0.0420539925646181	0.130585339716657	"none"	"T22D"
"hsa-miR-1227-3p"	4.05174859213783	-0.915096122601354	0.450525365115602	-2.03117558623263	0.0422371860264256	0.130954563068233	"none"	"T22D"
"hsa-miR-423-5p"	5.79801474226597	0.391699814262704	0.192999030767911	2.02954290860527	0.0424030231825296	0.13126893346932	"none"	"T22D"
"hsa-miR-30b-3p"	8.59156787749096	-0.399682233792304	0.197219603881261	-2.02658471027524	0.0427049015152986	0.132002859463829	"none"	"T22D"
"hsa-miR-6823-5p"	6.40092088712611	-0.845173396540111	0.417388740386737	-2.02490703452375	0.0428769111472239	0.132133537075484	"none"	"T22D"
"hsa-miR-765"	10.0283682524032	-0.648309933677047	0.320128565653979	-2.02515490097748	0.0428514609484526	0.132133537075484	"none"	"T22D"
"hsa-miR-1224-5p"	18.2135210417316	-0.52638035075975	0.260650845454054	-2.01948453243187	0.0434368833627043	0.132533452467828	"none"	"T22D"
"hsa-miR-4704-5p"	0.714313333655176	-2.37983521084896	1.17768553608689	-2.02077306541139	0.043303262246581	0.132533452467828	"none"	"T22D"
"hsa-miR-6718-5p"	10.2989629029766	-1.02218162810516	0.50574858530022	-2.02112602549027	0.043266720874868	0.132533452467828	"none"	"T22D"
"hsa-miR-7106-3p"	4.84289182279875	-0.919200464723186	0.45470951269862	-2.02151140245098	0.0432268531949435	0.132533452467828	"none"	"T22D"
"hsa-miR-7641"	9.03682563703175	-0.756933082946376	0.374860104241144	-2.01924151005264	0.0434621238333379	0.132533452467828	"none"	"T22D"
"hsa-miR-937-5p"	3.16291680743162	-1.0858938980529	0.537074208924853	-2.0218693804469	0.04318984778321	0.132533452467828	"none"	"T22D"
"hsa-miR-99b-3p"	61.1608070211571	0.488535687079595	0.241874562037252	2.01978944360571	0.0434052325958191	0.132533452467828	"none"	"T22D"
"hsa-miR-155-3p"	0.657164552409617	2.52210115261019	1.25543831277465	2.00894072368723	0.0445434204429934	0.134422144359078	"none"	"T22D"
"hsa-miR-4441"	0.650793164185758	2.51535363767237	1.25021410186667	2.01193830234096	0.0442264411674824	0.134422144359078	"none"	"T22D"
"hsa-miR-4492"	1.70733962024381	-2.43295680849009	1.2100485588008	-2.01062741721806	0.0443648258482209	0.134422144359078	"none"	"T22D"
"hsa-miR-4716-3p"	0.648961907975607	2.51466959127343	1.24983184998677	2.0120063281313	0.0442192699226791	0.134422144359078	"none"	"T22D"
"hsa-miR-6070"	0.659164366051834	2.51814883733215	1.25191735201563	2.01143376859331	0.0442796595066346	0.134422144359078	"none"	"T22D"
"hsa-miR-6726-3p"	0.96440962911281	-2.2337421388902	1.11168600854111	-2.0093282831018	0.0445023303475798	0.134422144359078	"none"	"T22D"
"hsa-miR-6783-5p"	4.74673840676771	-0.861760798631977	0.428799022729266	-2.00970793530953	0.0444621096092765	0.134422144359078	"none"	"T22D"
"hsa-miR-6880-3p"	0.637083685597898	-2.50962713645766	1.25018883573947	-2.00739845430891	0.0447072532816983	0.13471697475565	"none"	"T22D"
"hsa-miR-1245b-3p"	0.593947364517559	2.37788989354679	1.18573365779583	2.0054165435154	0.0449185345608485	0.134934329639814	"none"	"T22D"
"hsa-miR-4433a-5p"	73.3950937578468	0.61650150337032	0.307700021275206	2.00357965792574	0.0451151067140865	0.134934329639814	"none"	"T22D"
"hsa-miR-4785"	5.37203696579634	-0.824872487892364	0.411709401601949	-2.0035308513306	0.0451203395703959	0.134934329639814	"none"	"T22D"
"hsa-miR-6820-3p"	0.58366790724608	2.36071108886527	1.1784698656923	2.00320021545774	0.0451558025604412	0.134934329639814	"none"	"T22D"
"hsa_piR_017936/gb/DQ594740/Homo"	15.5004905252111	-0.82348837476562	0.411126628883384	-2.00300422524857	0.0451768349604089	0.134934329639814	"none"	"T22D"
"hsa_piR_020668/gb/DQ598445/Homo"	4.64041174613466	-0.852029104581713	0.424993562588281	-2.00480473020042	0.0449839266674199	0.134934329639814	"none"	"T22D"
"hsa-miR-4422"	0.588946922203479	2.38373179744742	1.19189666159588	1.99994837996756	0.0455058382149835	0.135519579596376	"none"	"T22D"
"hsa-miR-6847-5p"	3.0518605330591	-1.02476247483861	0.512344159317409	-2.00014473904394	0.0454846369566012	0.135519579596376	"none"	"T22D"
"hsa-miR-5096"	5.80459188015438	-0.509860912396911	0.255173477325792	-1.99809524775158	0.0457063348665201	0.135917962223506	"none"	"T22D"
"hsa-miR-5001-5p"	6.1214221434847	-0.710374829389724	0.355959372695338	-1.9956626623166	0.045970653822152	0.136305999760879	"none"	"T22D"
"hsa-miR-6894-5p"	3.57442507885237	-0.822874582017751	0.412221944447148	-1.99619305352933	0.0459129132809772	0.136305999760879	"none"	"T22D"
"hsa-miR-628-5p"	92.6470942660456	0.350134905020912	0.17556642452511	1.99431586060941	0.0461175470160788	0.136542795453129	"none"	"T22D"
"hsa-miR-4263"	0.464850017803821	-2.33763083179906	1.17271431729428	-1.99335063734236	0.0462230651358866	0.136656580089697	"none"	"T22D"
"hsa-miR-6758-5p"	5.34417414667821	-0.73046447253835	0.36668897533099	-1.99205463398239	0.0463650637684416	0.136877731733791	"none"	"T22D"
"hsa-miR-3158-3p"	1.23047198424325	-2.27564124883088	1.14412609469855	-1.9889776654648	0.0467036682443491	0.13767781796489	"none"	"T22D"
"hsa-miR-370-5p"	0.644127238950932	2.49476650591995	1.25697273568909	1.98474193996919	0.0471731900842467	0.138860965609264	"none"	"T22D"
"hsa-miR-217"	0.855310415201017	-2.44328361333233	1.23275650904478	-1.98196772469329	0.0474828530799129	0.139369699890177	"none"	"T22D"
"hsa-miR-5704"	1.04544266574507	-2.3280539866364	1.1746128642636	-1.98197555761994	0.0474819763540596	0.139369699890177	"none"	"T22D"
"hsa-miR-199b-5p"	12.1289894569362	-0.423643816423455	0.21409475990089	-1.97876779711736	0.0478421557465143	0.139898723687003	"none"	"T22D"
"hsa-miR-3171"	0.538990524289618	-2.19538318922389	1.10904410503816	-1.97952739593557	0.047756658297774	0.139898723687003	"none"	"T22D"
"hsa-miR-452-5p"	16.2854305476948	0.451604462178985	0.228252704836239	1.97852841438611	0.0478691263671288	0.139898723687003	"none"	"T22D"
"hsa-miR-642a-3p"	0.589768803864835	2.35717196343373	1.1918320888688	1.97777185683176	0.0479544497333959	0.13994729814746	"none"	"T22D"
"hsa-miR-3977"	0.571294948034052	2.3263416723507	1.17866420826383	1.97371028664508	0.0484146948340754	0.140887524524698	"none"	"T22D"
"hsa-miR-4669"	4.63241207264948	-0.752222524628842	0.381121488569004	-1.97370798338664	0.0484149568813396	0.140887524524698	"none"	"T22D"
"hsa_piR_000805/gb/DQ571003/Homo"	28.5201840285088	-0.363493485131568	0.184543140394901	-1.96969383068768	0.0488734704674422	0.14201891489612	"none"	"T22D"
"hsa-miR-326"	173.931065172024	0.453168213258682	0.23022719341443	1.96835224604827	0.049027522398664	0.142189562139182	"none"	"T22D"
"hsa-miR-4762-5p"	0.63062672400716	2.46800667725823	1.2544757501755	1.9673610087026	0.0491416061590497	0.142189562139182	"none"	"T22D"
"hsa-miR-643"	5.59729954731022	-0.560761358456211	0.285005895025085	-1.96754301663429	0.049120641770665	0.142189562139182	"none"	"T22D"
"hsa-miR-608"	6.40906111263512	-0.459064577149334	0.233460427042154	-1.96634857121393	0.0492583597840088	0.14232521826954	"none"	"T22D"
"hsa-miR-4738-3p"	5.96555465425028	0.386614079506572	0.196787407870164	1.96462814206919	0.0494572923298942	0.142697598407924	"none"	"T22D"
"hsa-miR-4463"	5.40549040582101	-0.718957325156249	0.366250703505114	-1.96301964276285	0.0496438916659936	0.143033390839645	"none"	"T22D"
"hsa-miR-6807-3p"	2.80433863938464	-1.05148735880961	0.536400068929998	-1.96026700911336	0.0499645899322294	0.143559289874547	"none"	"T22D"
"hsa-miR-6888-5p"	8.99632836766961	-0.848090321020859	0.43264546094026	-1.96024319584382	0.0499673718807332	0.143559289874547	"none"	"T22D"
"hsa-miR-4290"	5.86005516046244	-0.897410710641757	0.458048486752082	-1.95920461828199	0.0500888285060772	0.143612656957894	"none"	"T22D"
"hsa-miR-6724-5p"	7.55130761644959	-0.484209381245087	0.247186969922417	-1.95887906792604	0.050126950955848	0.143612656957894	"none"	"T22D"
"hsa-miR-4699-5p"	0.545603251222567	-2.30492986778343	1.17777753413361	-1.95701633031994	0.0503455484202969	0.144036351309192	"none"	"T22D"
"hsa-miR-6831-5p"	4.64945323744204	0.852350965708213	0.436027414292834	1.95481049532307	0.0506054419329932	0.144576837612212	"none"	"T22D"
"hsa-miR-3660"	0.576645013078322	2.33433635425588	1.19497695996925	1.95345720666946	0.0507654432837529	0.144830823486001	"none"	"T22D"
"hsa-miR-1273a"	6.33912716684984	-0.873940818325044	0.448843627508594	-1.9470941877376	0.0515234437099841	0.145570954827035	"none"	"T22D"
"hsa-miR-181d-3p"	4.12208653212972	-0.717349206018831	0.368014172209413	-1.94924342644781	0.0512663611431438	0.145570954827035	"none"	"T22D"
"hsa-miR-4315"	0.635030073092612	2.4707999160194	1.26836096114917	1.94802583152733	0.0514118723602064	0.145570954827035	"none"	"T22D"
"hsa-miR-520a-3p"	0.946924540459339	-2.2024511399477	1.13106621478827	-1.94723448649731	0.0515066289290259	0.145570954827035	"none"	"T22D"
"hsa-miR-6792-5p"	0.693914843451319	-2.25606255587854	1.15869007340704	-1.94708024834005	0.051525114595136	0.145570954827035	"none"	"T22D"
"hsa-miR-6811-3p"	0.442054037067084	-2.74229128265614	1.4064154484766	-1.94984439741936	0.0511946680372886	0.145570954827035	"none"	"T22D"
"hsa-miR-935"	6.91064014564339	-0.531664952868982	0.272645565619103	-1.95002237304581	0.0511734524712677	0.145570954827035	"none"	"T22D"
"hsa-miR-1915-5p"	0.6678836562176	-2.44889066851721	1.26047762955226	-1.94282755290715	0.0520369976482221	0.146813523835773	"none"	"T22D"
"hsa-miR-518c-3p"	0.77691054457583	2.76078675105319	1.42629414099057	1.93563632613383	0.0529122580082705	0.149076444761891	"none"	"T22D"
"hsa-miR-1910-5p"	0.614221261633514	2.4263069305214	1.25445757292487	1.93414825888792	0.0530949018826529	0.149178365703399	"none"	"T22D"
"hsa-miR-6777-5p"	5.28281513267527	-0.721773013778514	0.373121635606469	-1.93441747918303	0.0530618190819117	0.149178365703399	"none"	"T22D"
"hsa_piR_008488/gb/DQ581533/Homo"	28.3942920685587	-1.08979953031088	0.56463541289996	-1.93009419071625	0.0535951681283607	0.150376525451062	"none"	"T22D"
"hsa-miR-449a"	7.69512160210472	-0.479540427203216	0.248836988051899	-1.92712679476413	0.0539638302231344	0.151202643967709	"none"	"T22D"
"hsa-miR-509-3p"	4.79131427799662	0.807007454512731	0.419138511218846	1.92539562200088	0.0541798828930187	0.151599480017966	"none"	"T22D"
"hsa-miR-183-3p"	0.549949940365111	2.27610340432871	1.18313410943219	1.92379155176336	0.054380716808704	0.151952702523086	"none"	"T22D"
"hsa-miR-3689a-5p"	2.50053014792722	-1.26925222318764	0.660096307092097	-1.92282885020072	0.0545015475998903	0.152081715699968	"none"	"T22D"
"hsa-miR-196a-3p"	16.2680035996658	-0.58562998748401	0.304709385912906	-1.9219295977033	0.0546146169849826	0.152093101707307	"none"	"T22D"
"hsa-miR-5007-3p"	34.3545729821327	-0.628499647438156	0.327069452639989	-1.92160913336641	0.0546549584927583	0.152093101707307	"none"	"T22D"
"hsa-miR-3684"	0.924742332196458	-2.23133251043407	1.16170566391559	-1.92073825560362	0.0547647141037639	0.152190617502547	"none"	"T22D"
"hsa-miR-4286"	31.1177012436276	0.310773676078451	0.162125651147144	1.91686925467701	0.0552545439062314	0.153342651140318	"none"	"T22D"
"hsa-miR-449c-3p"	0.864706146427774	-2.35386209322583	1.2304561556209	-1.9129995672524	0.0557481078518263	0.154082626450706	"none"	"T22D"
"hsa-miR-4756-5p"	0.606428350155194	2.40488069460213	1.25679656131063	1.91350037757444	0.0556840252197126	0.154082626450706	"none"	"T22D"
"hsa-miR-8061"	0.595633175466169	2.38609732424782	1.24711143946767	1.91329920385168	0.0557097596063589	0.154082626450706	"none"	"T22D"
"hsa-miR-138-1-3p"	5.68779039208281	-0.692565401992003	0.362290571485782	-1.91162966000395	0.0559237122239399	0.154216878644305	"none"	"T22D"
"hsa-miR-2467-3p"	0.589109998342073	2.38141684050709	1.245875985575	1.91143971637596	0.0559480968670306	0.154216878644305	"none"	"T22D"
"hsa-miR-1247-3p"	0.66551419822688	2.52849494870624	1.32511109292374	1.90813808910718	0.0563733709069323	0.154443343155287	"none"	"T22D"
"hsa-miR-132-3p"	25.394147119041	0.333493522254259	0.174960888217039	1.90610327629659	0.0566368077255764	0.154443343155287	"none"	"T22D"
"hsa-miR-218-5p"	3.53925465520649	-0.831189457488235	0.436045911835821	-1.90619711119134	0.0566246369069968	0.154443343155287	"none"	"T22D"
"hsa-miR-24-1-5p"	0.596498917692258	2.38754739325503	1.25125425324599	1.90812329873108	0.0563752820546876	0.154443343155287	"none"	"T22D"
"hsa-miR-4449"	4.34928070061725	-0.802582186529778	0.420687895623736	-1.90778530801278	0.0564189704399142	0.154443343155287	"none"	"T22D"
"hsa-miR-5047"	7.90610136492302	-0.61676588122192	0.32317245135305	-1.90847294885334	0.056330116225929	0.154443343155287	"none"	"T22D"
"hsa-miR-508-3p"	1.48943933588664	-2.23837143704537	1.17415234628029	-1.90637223877848	0.0566019278734858	0.154443343155287	"none"	"T22D"
"hsa-miR-6826-3p"	0.734676567228868	-2.28239630212485	1.19667899734256	-1.90727530707342	0.0564849460616697	0.154443343155287	"none"	"T22D"
"hsa-miR-6887-3p"	5.0987945201969	-0.820997270947295	0.431284266308915	-1.90361053041346	0.0569609263465575	0.155119528032002	"none"	"T22D"
"hsa-miR-5008-3p"	0.676818314469093	2.56121613577894	1.34587867330906	1.90300670229196	0.0570396706889942	0.155126581032685	"none"	"T22D"
"hsa-miR-2467-5p"	0.641663006102381	-2.2662042740061	1.19400432013658	-1.89798666201381	0.0576978390765133	0.156237912174752	"none"	"T22D"
"hsa-miR-4734"	8.94280000700166	-0.866078643786897	0.456392497705351	-1.89766187687432	0.0577406376184189	0.156237912174752	"none"	"T22D"
"hsa-miR-548av-5p/548k"	9.8905270953507	0.323715431069687	0.170523463078314	1.89836298903347	0.0576482815906112	0.156237912174752	"none"	"T22D"
"hsa-miR-6502-5p"	0.668877563185143	-2.06250357766728	1.08759467760623	-1.89638991449168	0.0579085045124878	0.156237912174752	"none"	"T22D"
"hsa-miR-6778-5p"	0.871790312934248	-2.21505204780092	1.16790082632499	-1.89660971023626	0.0578794680733051	0.156237912174752	"none"	"T22D"
"hsa-miR-6874-5p"	5.45660408521994	-0.741131139975742	0.390733894010829	-1.89676695913972	0.0578587019026278	0.156237912174752	"none"	"T22D"
"hsa-miR-148b-5p"	15.0407364641987	-0.291166949382243	0.153775431561946	-1.89345558275966	0.058297309726204	0.15652617370542	"none"	"T22D"
"hsa-miR-2355-5p"	7.32164420541345	-0.568325200583097	0.300173236860198	-1.89332402357972	0.0583147922713653	0.15652617370542	"none"	"T22D"
"hsa-miR-7108-5p"	0.549002096499975	2.21519217946428	1.16948299371464	1.89416365297296	0.0582032909483113	0.15652617370542	"none"	"T22D"
"hsa-miR-7161-3p"	0.601858335125939	2.40148986939194	1.26843869743556	1.89326443149922	0.0583227127355984	0.15652617370542	"none"	"T22D"
"hsa-miR-5006-5p"	2.22284191634529	-1.1014957957775	0.583639227940043	-1.88728883023377	0.059121487977601	0.15846114606628	"none"	"T22D"
"hsa-miR-548h-5p"	3.1803398783969	1.07037956672421	0.56817893709974	1.88387759002109	0.0595815351661842	0.159484345773347	"none"	"T22D"
"hsa-miR-6728-5p"	6.98936772079498	-0.647489274352384	0.344072918820562	-1.88183736334697	0.0598581010707607	0.160014372547427	"none"	"T22D"
"hsa-miR-4312"	1.15333558845718	-2.23496098135857	1.18887449620002	-1.8798964806648	0.060122187648643	0.160090060444818	"none"	"T22D"
"hsa-miR-652-3p"	60.9808271348946	0.325943536741069	0.173331326328797	1.88046525486558	0.0600446973961674	0.160090060444818	"none"	"T22D"
"hsa-miR-92b-3p"	202.826666037953	0.315732771337896	0.167898911030742	1.88049326466498	0.0600408834593083	0.160090060444818	"none"	"T22D"
"hsa-miR-4493"	0.45813394064434	-2.48164495382735	1.32183048686359	-1.87743056200478	0.0604591060180099	0.160622443608738	"none"	"T22D"
"hsa-miR-942-3p"	23.4447997778629	0.265991970228305	0.141690145380188	1.87727925265788	0.0604798302640657	0.160622443608738	"none"	"T22D"
"hsa-miR-1253"	0.655105743357182	2.51098855657906	1.33837383258998	1.87614887218757	0.0606348403987749	0.160824439963938	"none"	"T22D"
"hsa-miR-609"	19.6563524685546	-1.08168120788994	0.577485948175031	-1.87308662887515	0.0610564234559234	0.16152199296067	"none"	"T22D"
"hsa-miR-6781-5p"	3.49355156240224	-0.902418196281085	0.481700822969643	-1.87339973952661	0.0610132059652007	0.16152199296067	"none"	"T22D"
"hsa-miR-1288-5p"	0.633742621898887	2.4699891775664	1.3206601426976	1.87026858592186	0.0614465296043058	0.161643222780902	"none"	"T22D"
"hsa-miR-2115-3p"	1.08379472495489	-2.36983358811066	1.26708093733687	-1.87030955819724	0.0614408429978305	0.161643222780902	"none"	"T22D"
"hsa-miR-4676-5p"	0.574629643625768	2.34134738431396	1.25213070471573	1.86989055974433	0.0614990170128617	0.161643222780902	"none"	"T22D"
"hsa-miR-606"	4.33220925110973	-0.748131944556864	0.399998918249054	-1.87033491948358	0.0614373232833928	0.161643222780902	"none"	"T22D"
"hsa_piR_020490/gb/DQ598167/Homo"	12.3637004714214	-1.21990094287513	0.652163420508392	-1.87054487343703	0.0614081916632772	0.161643222780902	"none"	"T22D"
"hsa-miR-6717-5p"	11.8170681702519	-0.527259710926198	0.282159444719962	-1.86865873460126	0.0616703085767384	0.161884560013938	"none"	"T22D"
"hsa-miR-5093"	0.579721250474009	2.34891605112905	1.25838438970501	1.86661251549671	0.0619557185637447	0.162424451369817	"none"	"T22D"
"hsa-miR-100-5p"	25.1513427128142	0.463616806234567	0.24865438224107	1.86450285756513	0.0622511206587055	0.162989116686096	"none"	"T22D"
"hsa-miR-670-5p"	4.2578720261226	-0.816488189822992	0.438472214022055	-1.86212070847874	0.0625860776596347	0.163655764047081	"none"	"T22D"
"hsa-miR-4663"	0.58763706477947	2.36403994906313	1.27135710797867	1.85946177846263	0.0629617120927717	0.164426932734585	"none"	"T22D"
"hsa-miR-7706"	6.92915229851913	-0.409186096285841	0.220277852186159	-1.85759073018396	0.0632271559123478	0.16490872803259	"none"	"T22D"
"hsa-miR-3154"	5.10543044947087	0.765259799521192	0.412520827747666	1.85508160569602	0.0635845740915159	0.165331564265942	"none"	"T22D"
"hsa-miR-3159"	4.89724652639518	-0.737608249827891	0.397815459538428	-1.85414677117806	0.0637181648879418	0.165331564265942	"none"	"T22D"
"hsa-miR-3190-3p"	4.66631244360556	-1.08090906396657	0.58297274281861	-1.85413310876335	0.0637201190076191	0.165331564265942	"none"	"T22D"
"hsa-miR-4774-5p"	9.38884140862591	-0.453266177759387	0.244531687903608	-1.85360916470695	0.063795095489951	0.165331564265942	"none"	"T22D"
"hsa-miR-6890-3p"	0.446569032359577	-2.18536576961627	1.17804493832791	-1.85507844269348	0.0635850257041126	0.165331564265942	"none"	"T22D"
"hsa-miR-4473"	1.05837571640465	-2.23506418204713	1.20686838467601	-1.85195354392116	0.0640324941567691	0.16573594739179	"none"	"T22D"
"hsa-miR-7845-5p"	4.18229101228267	-0.722118447009874	0.390199626849549	-1.85063848686945	0.064221578974026	0.166014411637171	"none"	"T22D"
"hsa-miR-4753-3p"	0.624167385970391	2.45267030312594	1.32628727935074	1.84927529752574	0.0644180708176847	0.16631129309965	"none"	"T22D"
